PDS Time,OBS Stamps,Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 5 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressesd,Pedal 6 Pressed,Pedal 7 Pressed
1.7213152487946312e+18,1721315248800000000,-1.0,29.91,-1.0,9.52,-1.0,30.35,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152487946312e+18,1721315248833333333,-1.0,29.91,-1.0,9.52,-1.0,30.35,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152488437043e+18,1721315248866666666,-1.0,29.91,-1.0,9.86,-1.0,32.77,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315248892733e+18,1721315248900000000,-1.0,29.91,-1.0,10.38,-1.0,32.55,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315248892733e+18,1721315248933333333,-1.0,29.91,-1.0,10.38,-1.0,32.55,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152489377523e+18,1721315248966666666,-1.0,29.91,-1.0,11.43,-1.0,32.32,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152489867453e+18,1721315249000000000,-1.0,29.91,-1.0,11.6,-1.0,32.77,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152489867453e+18,1721315249033333333,-1.0,29.91,-1.0,11.6,-1.0,32.77,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315249036272e+18,1721315249066666666,-1.0,29.91,-1.0,11.25,-1.0,33.44,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152490852861e+18,1721315249100000000,-1.0,29.91,-1.0,11.43,-1.0,34.34,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152490852861e+18,1721315249133333333,-1.0,29.91,-1.0,11.43,-1.0,34.34,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315249134809e+18,1721315249166666666,-1.0,29.7,-1.0,11.43,-1.0,33.66,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152491838172e+18,1721315249200000000,-1.0,29.91,-1.0,11.95,-1.0,31.66,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152492323768e+18,1721315249233333333,-1.0,29.91,-1.0,11.95,-1.0,33.21,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152492323768e+18,1721315249266666666,-1.0,29.91,-1.0,11.95,-1.0,33.21,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152492813837e+18,1721315249300000000,-1.0,29.91,-1.0,11.95,-1.0,30.13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315249330912e+18,1721315249333333333,-1.0,29.91,-1.0,11.95,-1.0,23.45,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315249330912e+18,1721315249366666666,-1.0,29.91,-1.0,11.95,-1.0,23.45,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152493799104e+18,1721315249400000000,-1.0,29.91,-1.0,11.78,-1.0,20.28,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315249429457e+18,1721315249433333333,-1.0,29.91,-1.0,12.31,-1.0,16.85,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315249429457e+18,1721315249466666666,-1.0,29.91,-1.0,12.31,-1.0,16.85,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152494784622e+18,1721315249500000000,-1.0,29.91,-1.0,13.02,-1.0,18.36,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315249527985e+18,1721315249533333333,-1.0,29.91,-1.0,13.02,-1.0,16.48,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315249527985e+18,1721315249566666666,-1.0,29.91,-1.0,13.02,-1.0,16.48,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152495769805e+18,1721315249600000000,-1.0,29.91,-1.0,13.02,-1.0,15.37,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152496255263e+18,1721315249633333333,-1.0,29.91,-1.0,13.2,-1.0,14.46,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152496255263e+18,1721315249666666666,-1.0,29.91,-1.0,13.2,-1.0,14.46,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315249674537e+18,1721315249700000000,-1.0,29.91,-1.0,13.56,-1.0,15.37,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152497200548e+18,1721315249733333333,-1.0,29.91,-1.0,13.74,-1.0,15.74,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152497200548e+18,1721315249766666666,-1.0,29.91,-1.0,13.74,-1.0,15.74,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152497690578e+18,1721315249800000000,-1.0,29.7,-1.0,12.48,-1.0,15.74,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152498183066e+18,1721315249833333333,-1.0,29.91,-1.0,13.38,-1.0,16.11,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152498183066e+18,1721315249866666666,-1.0,29.91,-1.0,13.38,-1.0,16.11,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152498672993e+18,1721315249900000000,-1.0,29.7,-1.0,13.56,-1.0,14.28,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315249916399e+18,1721315249933333333,-1.0,29.91,-1.0,13.92,-1.0,15.19,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152499654103e+18,1721315249966666666,-1.0,29.91,-1.0,15.01,-1.0,16.29,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152499654103e+18,1721315250000000000,-1.0,29.91,-1.0,15.01,-1.0,16.29,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315250014975e+18,1721315250033333333,-1.0,29.91,-1.0,14.82,-1.0,19.51,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152500639708e+18,1721315250066666666,-1.0,29.91,-1.0,15.19,-1.0,20.67,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152500639708e+18,1721315250100000000,-1.0,29.91,-1.0,15.19,-1.0,20.67,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152501134991e+18,1721315250133333333,-1.0,29.91,-1.0,14.82,-1.0,20.28,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152501621286e+18,1721315250166666666,-1.0,29.91,-1.0,14.28,-1.0,20.67,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152501621286e+18,1721315250200000000,-1.0,29.91,-1.0,14.28,-1.0,20.67,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152502116716e+18,1721315250233333333,-1.0,29.91,-1.0,14.1,-1.0,21.26,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152502606625e+18,1721315250266666666,-1.0,29.7,-1.0,13.74,-1.0,21.06,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152502606625e+18,1721315250300000000,-1.0,29.7,-1.0,13.74,-1.0,21.06,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152503101975e+18,1721315250333333333,-1.0,29.91,-1.0,14.1,-1.0,19.51,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152503592013e+18,1721315250366666666,-1.0,29.7,-1.0,14.1,-1.0,21.46,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152503592013e+18,1721315250400000000,-1.0,29.7,-1.0,14.1,-1.0,21.46,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152504077366e+18,1721315250433333333,-1.0,29.91,-1.0,13.56,-1.0,21.65,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315250453736e+18,1721315250466666666,-1.0,29.7,-1.0,14.1,-1.0,21.46,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315250453736e+18,1721315250500000000,-1.0,29.7,-1.0,14.1,-1.0,21.46,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152505027558e+18,1721315250533333333,-1.0,29.91,-1.0,13.92,-1.0,19.51,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152505517732e+18,1721315250566666666,-1.0,29.91,-1.0,14.46,-1.0,18.74,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152505517732e+18,1721315250600000000,-1.0,29.91,-1.0,14.46,-1.0,18.74,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152506007718e+18,1721315250633333333,-1.0,29.91,-1.0,14.46,-1.0,18.74,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152506502868e+18,1721315250666666666,-1.0,29.91,-1.0,14.64,-1.0,22.65,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152506988426e+18,1721315250700000000,-1.0,29.7,-1.0,16.67,-1.0,31.88,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152506988426e+18,1721315250733333333,-1.0,29.7,-1.0,16.67,-1.0,31.88,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152507478996e+18,1721315250766666666,-1.0,29.91,-1.0,17.42,-1.0,31.22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72131525079692e+18,1721315250800000000,-1.0,29.91,-1.0,17.98,-1.0,31.22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72131525079692e+18,1721315250833333333,-1.0,29.91,-1.0,17.98,-1.0,31.22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152508459727e+18,1721315250866666666,-1.0,29.91,-1.0,18.36,-1.0,30.57,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152508959997e+18,1721315250900000000,-1.0,29.7,-1.0,17.79,-1.0,25.07,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152508959997e+18,1721315250933333333,-1.0,29.7,-1.0,17.79,-1.0,25.07,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152509445125e+18,1721315250966666666,-1.0,29.91,-1.0,17.79,-1.0,25.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152509935954e+18,1721315251000000000,-1.0,29.7,-1.0,17.79,-1.0,22.45,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152509935954e+18,1721315251033333333,-1.0,29.7,-1.0,17.79,-1.0,22.45,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152510431585e+18,1721315251066666666,-1.0,29.91,-1.0,17.79,-1.0,20.48,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315251092186e+18,1721315251100000000,-1.0,30.13,-1.0,17.98,-1.0,18.17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315251092186e+18,1721315251133333333,-1.0,30.13,-1.0,17.98,-1.0,18.17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315251141311e+18,1721315251166666666,-1.0,29.91,-1.0,17.6,-1.0,21.65,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152511903222e+18,1721315251200000000,-1.0,29.7,-1.0,18.36,-1.0,30.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152511903222e+18,1721315251233333333,-1.0,29.7,-1.0,18.36,-1.0,30.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152512358794e+18,1721315251266666666,-1.0,29.91,-1.0,18.36,-1.0,38.27,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152512848812e+18,1721315251300000000,-1.0,29.91,-1.0,19.12,-1.0,34.57,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152512848812e+18,1721315251333333333,-1.0,29.91,-1.0,19.12,-1.0,34.57,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152513334461e+18,1721315251366666666,-1.0,29.91,-1.0,19.12,-1.0,32.99,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152513834373e+18,1721315251400000000,-1.0,29.91,-1.0,18.93,-1.0,31.88,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152514319864e+18,1721315251433333333,-1.0,29.91,-1.0,18.93,-1.0,27.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152514319864e+18,1721315251466666666,-1.0,29.91,-1.0,18.93,-1.0,27.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315251480979e+18,1721315251500000000,-1.0,29.91,-1.0,18.74,-1.0,22.85,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152515306995e+18,1721315251533333333,-1.0,29.91,-1.0,18.93,-1.0,33.44,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152515306995e+18,1721315251566666666,-1.0,29.91,-1.0,18.93,-1.0,33.44,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315251579697e+18,1721315251600000000,-1.0,29.7,-1.0,18.93,-1.0,31.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315251629285e+18,1721315251633333333,-1.0,29.91,-1.0,19.12,-1.0,23.65,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315251629285e+18,1721315251666666666,-1.0,29.91,-1.0,19.12,-1.0,23.65,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315251678257e+18,1721315251700000000,-1.0,29.91,-1.0,18.93,-1.0,20.09,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152517268257e+18,1721315251733333333,-1.0,29.91,-1.0,18.93,-1.0,17.04,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152517268257e+18,1721315251766666666,-1.0,29.91,-1.0,18.93,-1.0,17.04,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152517758262e+18,1721315251800000000,-1.0,29.91,-1.0,18.93,-1.0,19.12,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152518253704e+18,1721315251833333333,-1.0,29.91,-1.0,18.55,-1.0,19.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152518253704e+18,1721315251866666666,-1.0,29.91,-1.0,18.55,-1.0,19.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152518743534e+18,1721315251900000000,-1.0,29.91,-1.0,17.42,-1.0,19.12,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315251923886e+18,1721315251933333333,-1.0,29.91,-1.0,17.6,-1.0,13.38,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315251923886e+18,1721315251966666666,-1.0,29.91,-1.0,17.6,-1.0,13.38,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315251968885e+18,1721315252000000000,-1.0,29.91,-1.0,17.79,-1.0,12.66,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315252017436e+18,1721315252033333333,-1.0,29.91,-1.0,17.6,-1.0,9.18,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152520664392e+18,1721315252066666666,-1.0,29.91,-1.0,17.79,-1.0,2.47,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152520664392e+18,1721315252100000000,-1.0,29.91,-1.0,17.79,-1.0,2.47,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315252115974e+18,1721315252133333333,-1.0,29.91,-1.0,17.98,-1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315252161e+18,1721315252166666666,-1.0,29.91,-1.0,17.6,-1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152521979786e+18,1721315252200000000,-1.0,29.91,-1.0,17.98,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152521979786e+18,1721315252233333333,-1.0,29.91,-1.0,17.98,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315252234528e+18,1721315252266666666,-1.0,29.91,-1.0,18.17,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152522720328e+18,1721315252300000000,-1.0,29.91,-1.0,17.6,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315252309136e+18,1721315252333333333,-1.0,29.91,-1.0,17.79,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315252345146e+18,1721315252366666666,-1.0,29.91,-1.0,17.98,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152523821396e+18,1721315252400000000,-1.0,29.91,-1.0,16.85,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315252415682e+18,1721315252433333333,-1.0,29.91,-1.0,16.48,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152524516808e+18,1721315252466666666,-1.0,29.91,-1.0,16.67,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315252488689e+18,1721315252500000000,-1.0,29.91,-1.0,17.42,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152525252058e+18,1721315252533333333,-1.0,29.91,-1.0,18.17,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152525629402e+18,1721315252566666666,-1.0,29.91,-1.0,18.17,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152525991913e+18,1721315252600000000,-1.0,30.13,-1.0,21.85,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152525991913e+18,1721315252633333333,-1.0,30.13,-1.0,21.85,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315252636183e+18,1721315252666666666,-1.0,29.91,-1.0,163.99,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152526732997e+18,1721315252700000000,-1.0,29.91,-1.0,1023.21,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152527141834e+18,1721315252733333333,-1.0,29.91,-1.0,1738.89,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152527513843e+18,1721315252766666666,-1.0,29.91,-1.0,2085.76,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152527913943e+18,1721315252800000000,-1.0,29.91,-1.0,2255.55,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152528289075e+18,1721315252833333333,-1.0,29.91,-1.0,2255.55,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152528659523e+18,1721315252866666666,-1.0,29.91,-1.0,2184.64,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152528659523e+18,1721315252900000000,-1.0,29.91,-1.0,2184.64,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152529064635e+18,1721315252933333333,-1.0,29.91,-1.0,2024.35,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72131525294347e+18,1721315252966666666,-1.0,29.91,-1.0,1911.11,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315252984469e+18,1721315253000000000,-1.0,29.91,-1.0,1884.62,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315253021018e+18,1721315253033333333,-1.0,29.91,-1.0,1938.3,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152530580257e+18,1721315253066666666,-1.0,29.91,-1.0,1938.3,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152530990418e+18,1721315253100000000,-1.0,29.91,-1.0,1994.9,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152530990418e+18,1721315253133333333,-1.0,29.91,-1.0,1994.9,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152531355807e+18,1721315253166666666,-1.0,29.91,-1.0,2024.35,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152531770156e+18,1721315253200000000,-1.0,29.7,-1.0,2117.78,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152532135547e+18,1721315253233333333,-1.0,29.7,-1.0,2184.64,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315253250538e+18,1721315253266666666,-1.0,29.91,-1.0,2184.64,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315253291552e+18,1721315253300000000,-1.0,29.91,-1.0,2292.65,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315253328082e+18,1721315253333333333,-1.0,29.7,-1.0,2411.11,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315253328082e+18,1721315253366666666,-1.0,29.7,-1.0,2411.11,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315253369083e+18,1721315253400000000,-1.0,29.91,-1.0,2453.19,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152534066043e+18,1721315253433333333,-1.0,29.91,-1.0,2411.11,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152534436132e+18,1721315253466666666,-1.0,29.91,-1.0,2292.65,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72131525348362e+18,1721315253500000000,-1.0,29.7,-1.0,2255.55,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72131525352075e+18,1721315253533333333,-1.0,29.91,-1.0,2330.9,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152535617367e+18,1721315253566666666,-1.0,29.7,-1.0,2496.67,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152535988196e+18,1721315253600000000,-1.0,29.7,-1.0,2992.7,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152535988196e+18,1721315253633333333,-1.0,29.7,-1.0,2992.7,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152536354225e+18,1721315253666666666,-1.0,29.91,-1.0,4064.44,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.721315253676434e+18,1721315253700000000,-1.0,29.91,-1.0,4684.79,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152537129846e+18,1721315253733333333,-1.0,29.7,-1.0,5643.86,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152537539827e+18,1721315253766666666,-1.0,29.91,-1.0,6102.12,-1.0,-1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.721315253790987e+18,1721315253800000000,-1.0,29.7,-1.0,6614.24,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152538281275e+18,1721315253833333333,-1.0,29.27,-1.0,7506.36,-1.0,-1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152538281275e+18,1721315253866666666,-1.0,29.27,-1.0,7506.36,-1.0,-1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152538811256e+18,1721315253900000000,-1.0,29.7,-1.0,8203.64,-1.0,0.46,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152539184727e+18,1721315253933333333,-1.0,30.13,-1.0,7843.39,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.721315253955488e+18,1721315253966666666,-1.0,29.7,-1.0,8203.64,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152539964772e+18,1721315254000000000,-1.0,29.7,-1.0,8589.65,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152540329866e+18,1721315254033333333,-1.0,29.91,-1.0,9004.22,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152540329866e+18,1721315254066666666,-1.0,29.91,-1.0,9004.22,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152540699973e+18,1721315254100000000,-1.0,29.91,-1.0,9004.22,-1.0,-1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152541104975e+18,1721315254133333333,-1.0,29.7,-1.0,8203.64,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152541594985e+18,1721315254166666666,-1.0,29.7,-1.0,6614.24,0.15,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.721315254196508e+18,1721315254200000000,-1.0,29.7,-1.0,5866.79,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.721315254196508e+18,1721315254233333333,-1.0,29.7,-1.0,5866.79,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152542497554e+18,1721315254266666666,-1.0,30.13,-1.0,3423.23,-1.0,0.61,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152542867492e+18,1721315254300000000,-1.0,29.7,-1.0,1193.03,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152542867492e+18,1721315254333333333,-1.0,29.7,-1.0,1193.03,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315254335749e+18,1721315254366666666,-1.0,29.7,-1.0,616.94,-1.0,9.52,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315254385757e+18,1721315254400000000,-1.0,29.91,-1.0,88.51,-1.0,12.84,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315254385757e+18,1721315254433333333,-1.0,29.91,-1.0,88.51,-1.0,12.84,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152544342884e+18,1721315254466666666,-1.0,29.7,-1.0,33.66,-1.0,8.33,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152544792878e+18,1721315254500000000,-1.0,29.7,-1.0,30.78,-1.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72131525452885e+18,1721315254533333333,-1.0,29.7,-1.0,24.66,-1.0,6.33,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315254565842e+18,1721315254566666666,-1.0,29.7,-1.0,21.26,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
