OBS Stamps,PDS Time,Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 5 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressesd,Pedal 6 Pressed,Pedal 7 Pressed,TrakStar time,SensorID_0,x_0,y_0,z_0,azimuth_0,elevation_0,roll_0,SensorID_1,x_1,y_1,z_1,azimuth_1,elevation_1,roll_1,SensorID_2,x_2,y_2,z_2,azimuth_2,elevation_2,roll_2,SensorID_3,x_3,y_3,z_3,azimuth_3,elevation_3,roll_3
1721315250766666666,1.7213152507478996e+18,-1.0,29.91,-1.0,17.42,-1.0,31.22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152507645e+18,0.0,602.977148,-155.599805,-390.673828,-129.946289,27.949219,149.47998,1.0,666.043066,-156.492773,-378.395508,-118.366699,37.111816,4.460449,2.0,434.540918,15.180469,-197.792578,-148.996582,13.007812,59.194336,3.0,421.816113,-32.816602,-160.064648,-148.249512,23.48877,-149.655762
1721315250800000000,1.72131525079692e+18,-1.0,29.91,-1.0,17.98,-1.0,31.22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152507976e+18,0.0,602.530664,-155.934668,-391.120312,-130.187988,27.905273,149.348145,1.0,665.708203,-156.827637,-378.953613,-118.608398,37.111816,4.328613,2.0,433.313086,14.957227,-197.680957,-149.567871,12.194824,58.579102,3.0,421.704492,-33.151465,-159.618164,-149.040527,22.983398,-150.622559
1721315250833333333,1.72131525079692e+18,-1.0,29.91,-1.0,17.98,-1.0,31.22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152508306e+18,0.0,601.860937,-154.706836,-391.678418,-130.03418,27.817383,149.304199,1.0,664.926855,-156.15791,-379.846582,-118.586426,37.023926,4.240723,2.0,434.094434,16.29668,-196.787988,-149.370117,12.23877,58.205566,3.0,423.155566,-31.923633,-158.725195,-148.776855,22.983398,-150.88623
1721315250866666666,1.7213152508459727e+18,-1.0,29.91,-1.0,18.36,-1.0,30.57,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152508637e+18,0.0,601.302832,-153.813867,-391.790039,-129.858398,27.883301,149.370117,1.0,664.257129,-155.376562,-379.62334,-118.388672,37.089844,4.328613,2.0,434.76416,14.957227,-195.671777,-150.073242,12.194824,57.766113,3.0,424.271777,-32.370117,-158.501953,-149.348145,22.939453,-151.45752
1721315250900000000,1.7213152508959995e+18,-1.0,29.7,-1.0,17.79,-1.0,25.07,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152508968e+18,0.0,601.526074,-155.041699,-391.566797,-130.056152,27.971191,149.436035,1.0,664.480371,-155.488184,-380.069824,-118.476562,37.22168,4.306641,2.0,434.987402,14.2875,-195.560156,-150.820312,11.513672,57.128906,3.0,424.829883,-33.70957,-159.729785,-150.46875,22.016602,-152.248535
1721315250933333333,1.7213152508959995e+18,-1.0,29.7,-1.0,17.79,-1.0,25.07,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152509299e+18,0.0,601.302832,-156.269531,-391.231934,-130.231934,27.861328,149.501953,1.0,664.36875,-155.934668,-379.846582,-118.520508,37.089844,4.328613,2.0,433.089844,15.403711,-196.787988,-150.776367,10.283203,56.206055,3.0,425.053125,-33.597949,-160.064648,-150.952148,20.566406,-153.171387
1721315250966666666,1.7213152509445125e+18,-1.0,29.91,-1.0,17.79,-1.0,25.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152509666e+18,0.0,601.191211,-156.15791,-391.343555,-130.12207,27.861328,149.567871,1.0,664.033887,-154.930078,-379.734961,-118.234863,37.001953,4.394531,2.0,432.75498,18.082617,-198.239062,-150.402832,8.898926,54.272461,3.0,427.285547,-32.481738,-159.506543,-151.040039,19.819336,-154.907227
1721315251000000000,1.7213152509935954e+18,-1.0,29.7,-1.0,17.79,-1.0,22.45,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152509997e+18,0.0,601.637695,-156.604395,-390.562207,-130.078125,28.059082,149.72168,1.0,664.591992,-154.595215,-379.62334,-118.103027,37.111816,4.394531,2.0,430.63418,17.412891,-199.690137,-150.864258,6.811523,52.338867,3.0,428.178516,-34.044434,-160.064648,-152.094727,18.654785,-156.774902
1721315251033333333,1.7213152509935954e+18,-1.0,29.7,-1.0,17.79,-1.0,22.45,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152510327002e+18,0.0,601.860937,-158.055469,-389.445996,-130.231934,28.059082,149.875488,1.0,664.926855,-155.15332,-379.734961,-118.212891,37.045898,4.350586,2.0,427.732031,19.645312,-200.917969,-150.46875,5.031738,51.657715,3.0,427.843652,-36.388477,-161.180859,-152.819824,17.138672,-157.521973
1721315251066666666,1.7213152510431585e+18,-1.0,29.91,-1.0,17.79,-1.0,20.48,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152510658e+18,0.0,601.526074,-158.613574,-389.334375,-130.231934,27.927246,149.919434,1.0,664.703613,-156.046289,-378.953613,-118.234863,36.89209,4.438477,2.0,427.62041,21.542871,-201.699316,-149.985352,4.350586,51.61377,3.0,429.183105,-34.602539,-161.515723,-152.336426,16.677246,-157.851562
1721315251100000000,1.721315251092186e+18,-1.0,30.13,-1.0,17.98,-1.0,18.17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152510989e+18,0.0,601.414453,-157.497363,-389.445996,-129.968262,27.905273,149.897461,1.0,664.480371,-155.934668,-378.507129,-118.015137,36.848145,4.570312,2.0,428.401758,21.654492,-201.587695,-149.963379,4.372559,51.635742,3.0,430.410937,-33.597949,-161.515723,-152.226562,16.721191,-158.15918
1721315251133333333,1.721315251092186e+18,-1.0,30.13,-1.0,17.98,-1.0,18.17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721315251132e+18,0.0,601.526074,-157.832227,-389.222754,-129.990234,27.993164,149.875488,1.0,665.038477,-156.939258,-377.949023,-118.103027,37.001953,4.63623,2.0,428.736621,20.091797,-201.476074,-150.556641,4.21875,51.723633,3.0,430.299316,-34.267676,-162.29707,-152.86377,16.369629,-158.48877
1721315251166666666,1.721315251141311e+18,-1.0,29.91,-1.0,17.6,-1.0,21.65,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721315251165e+18,0.0,601.637695,-158.948437,-388.999512,-130.166016,27.905273,149.919434,1.0,664.926855,-158.725195,-377.61416,-118.388672,36.914062,4.63623,2.0,429.071484,19.198828,-201.587695,-151.12793,3.757324,52.229004,3.0,430.410937,-35.71875,-162.185449,-153.588867,15.864258,-158.24707
1721315251200000000,1.7213152511903222e+18,-1.0,29.7,-1.0,18.36,-1.0,30.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152511981e+18,0.0,601.860937,-158.390332,-388.77627,-130.03418,27.883301,149.963379,1.0,664.815234,-158.613574,-377.502539,-118.344727,36.870117,4.658203,2.0,430.410937,20.984766,-201.364453,-150.864258,3.867188,52.338867,3.0,431.973633,-33.932812,-161.069238,-153.369141,15.952148,-158.24707
1721315251233333333,1.7213152511903222e+18,-1.0,29.7,-1.0,18.36,-1.0,30.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152512312e+18,0.0,602.195801,-157.832227,-387.994922,-129.902344,28.059082,150.05127,1.0,664.815234,-157.943848,-377.279297,-118.168945,36.936035,4.702148,2.0,431.080664,20.203418,-200.583105,-151.391602,3.88916,52.097168,3.0,433.201465,-34.267676,-161.069238,-154.006348,15.952148,-158.972168
1721315251266666666,1.7213152512358794e+18,-1.0,29.91,-1.0,18.36,-1.0,38.27,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152512643e+18,0.0,602.307422,-159.17168,-387.77168,-130.12207,28.168945,150.05127,1.0,665.819824,-158.613574,-377.390918,-118.388672,37.199707,4.54834,2.0,431.415527,18.640723,-201.364453,-152.424316,3.120117,51.525879,3.0,433.75957,-35.941992,-161.738965,-154.929199,15.336914,-159.587402
1721315251300000000,1.7213152512848812e+18,-1.0,29.91,-1.0,19.12,-1.0,34.57,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152512973002e+18,0.0,602.08418,-160.064648,-387.883301,-130.275879,28.015137,150.073242,1.0,665.484961,-160.957617,-377.056055,-118.696289,36.89209,4.54834,2.0,431.080664,18.975586,-201.699316,-152.687988,2.526855,51.240234,3.0,434.317676,-36.611719,-161.962207,-155.478516,14.963379,-160.070801
1721315251333333333,1.7213152512848812e+18,-1.0,29.91,-1.0,19.12,-1.0,34.57,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152513304e+18,0.0,602.195801,-159.283301,-388.329785,-130.144043,27.993164,150.029297,1.0,665.596582,-159.841406,-377.056055,-118.388672,36.826172,4.658203,2.0,432.196875,20.203418,-200.806348,-152.644043,2.636719,50.778809,3.0,436.661719,-35.607129,-161.180859,-155.566406,15.249023,-160.751953
1721315251366666666,1.721315251333446e+18,-1.0,29.91,-1.0,19.12,-1.0,32.99,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152513635e+18,0.0,602.195801,-158.613574,-388.218164,-130.100098,28.103027,149.985352,1.0,666.043066,-159.394922,-376.721191,-118.278809,36.97998,4.680176,2.0,433.313086,16.29668,-198.350684,-154.401855,2.856445,49.768066,3.0,438.001172,-37.169824,-161.180859,-156.928711,15.292969,-161.894531
1721315251400000000,1.7213152513834373e+18,-1.0,29.91,-1.0,18.93,-1.0,31.88,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152513966e+18,0.0,602.642285,-158.390332,-388.553027,-130.187988,28.125,149.875488,1.0,667.047656,-159.841406,-376.944434,-118.45459,37.023926,4.63623,2.0,433.201465,14.733984,-198.573926,-155.148926,2.526855,49.658203,3.0,437.443066,-38.844141,-161.627344,-157.587891,14.941406,-161.71875
1721315251433333333,1.7213152514319864e+18,-1.0,29.91,-1.0,18.93,-1.0,27.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152514333e+18,0.0,602.977148,-156.827637,-390.450586,-130.12207,27.927246,149.655762,1.0,666.601172,-160.399512,-377.056055,-118.498535,36.848145,4.658203,2.0,433.424707,14.064258,-198.797168,-155.214844,2.592773,49.833984,3.0,437.443066,-39.737109,-160.957617,-157.5,15.073242,-161.05957
1721315251466666666,1.7213152514319864e+18,-1.0,29.91,-1.0,18.93,-1.0,27.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152514664e+18,0.0,602.865527,-155.15332,-391.120312,-129.880371,27.993164,149.589844,1.0,666.043066,-159.729785,-377.279297,-118.366699,36.804199,4.658203,2.0,435.099023,13.506152,-198.239062,-155.170898,3.22998,50.163574,3.0,438.559277,-39.290625,-159.17168,-156.972656,16.062012,-159.741211
1721315251500000000,1.721315251480979e+18,-1.0,29.91,-1.0,18.74,-1.0,22.85,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152514995e+18,0.0,602.977148,-155.15332,-391.008691,-129.924316,28.081055,149.567871,1.0,666.154687,-159.394922,-378.172266,-118.410645,36.914062,4.504395,2.0,437.554688,10.492383,-197.792578,-155.830078,4.064941,50.976562,3.0,438.112793,-40.741699,-159.060059,-157.368164,16.21582,-158.422852
1721315251533333333,1.7213152515306995e+18,-1.0,29.91,-1.0,18.93,-1.0,33.44,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152515325e+18,0.0,602.977148,-155.934668,-391.231934,-130.12207,28.015137,149.523926,1.0,666.154687,-159.841406,-378.730371,-118.652344,36.89209,4.394531,2.0,436.996582,9.934277,-198.127441,-155.983887,4.152832,51.635742,3.0,437.108203,-41.746289,-159.283301,-157.521973,16.083984,-156.884766
1721315251566666666,1.7213152515306995e+18,-1.0,29.91,-1.0,18.93,-1.0,33.44,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152515656e+18,0.0,602.977148,-156.15791,-391.008691,-130.078125,27.927246,149.589844,1.0,665.596582,-159.394922,-378.953613,-118.608398,36.804199,4.372559,2.0,437.219824,12.055078,-198.573926,-155.34668,4.262695,51.70166,3.0,438.447656,-39.179004,-159.394922,-156.533203,16.523438,-156.269531
1721315251600000000,1.721315251579697e+18,-1.0,29.7,-1.0,18.93,-1.0,31.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152515987e+18,0.0,602.865527,-155.15332,-391.008691,-129.924316,27.993164,149.589844,1.0,665.150098,-158.613574,-378.953613,-118.432617,36.848145,4.416504,2.0,437.443066,12.055078,-198.462305,-155.280762,4.240723,51.723633,3.0,438.670898,-38.844141,-158.948437,-156.489258,16.765137,-156.313477
1721315251633333333,1.721315251629285e+18,-1.0,29.91,-1.0,19.12,-1.0,23.65,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152516318e+18,0.0,602.865527,-155.823047,-390.89707,-130.03418,28.015137,149.589844,1.0,665.150098,-159.17168,-379.065234,-118.564453,36.97998,4.394531,2.0,436.661719,10.938867,-198.685547,-155.368652,3.779297,51.767578,3.0,438.336035,-39.625488,-159.17168,-156.643066,16.54541,-156.401367
1721315251666666666,1.721315251629285e+18,-1.0,29.91,-1.0,19.12,-1.0,23.65,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152516648e+18,0.0,602.753906,-156.939258,-390.450586,-130.166016,27.861328,149.72168,1.0,664.703613,-160.064648,-378.507129,-118.696289,36.848145,4.416504,2.0,434.76416,11.943457,-200.359863,-154.775391,2.614746,51.679688,3.0,437.443066,-39.067383,-160.622754,-156.181641,15.249023,-156.774902
1721315251700000000,1.721315251678257e+18,-1.0,29.91,-1.0,18.93,-1.0,20.09,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152516979e+18,0.0,602.195801,-156.604395,-390.450586,-129.902344,27.751465,149.875488,1.0,664.033887,-159.283301,-378.61875,-118.432617,36.760254,4.482422,2.0,434.987402,14.845605,-201.364453,-153.852539,2.219238,51.086426,3.0,439.229004,-37.393066,-161.29248,-155.500488,14.655762,-157.565918
1721315251733333333,1.7213152517268255e+18,-1.0,29.91,-1.0,18.93,-1.0,17.04,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721315251731e+18,0.0,601.526074,-157.1625,-390.115723,-129.946289,27.79541,149.919434,1.0,664.480371,-159.283301,-377.949023,-118.278809,36.914062,4.592285,2.0,433.647949,13.729395,-202.145801,-154.094238,1.07666,49.943848,3.0,439.117383,-39.402246,-160.845996,-156.335449,13.908691,-158.928223
1721315251766666666,1.7213152517268255e+18,-1.0,29.91,-1.0,18.93,-1.0,17.04,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152517641e+18,0.0,601.749316,-158.948437,-389.334375,-130.209961,27.79541,150.007324,1.0,664.703613,-159.841406,-377.725781,-118.432617,37.001953,4.526367,2.0,430.969043,14.399121,-204.266602,-153.69873,-1.032715,49.042969,3.0,437.889551,-41.188184,-163.078418,-156.862793,11.887207,-160.158691
1721315251800000000,1.7213152517758262e+18,-1.0,29.91,-1.0,18.93,-1.0,19.12,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152517971e+18,0.0,601.414453,-159.283301,-388.441406,-130.144043,27.619629,150.117188,1.0,664.145508,-160.845996,-377.056055,-118.476562,36.804199,4.658203,2.0,429.294727,16.966406,-207.057129,-152.490234,-2.966309,47.504883,3.0,439.787109,-40.406836,-163.636523,-156.335449,10.524902,-161.433105
1721315251833333333,1.7213152518253704e+18,-1.0,29.91,-1.0,18.55,-1.0,19.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152518302e+18,0.0,601.414453,-158.948437,-388.106543,-129.836426,27.597656,150.227051,1.0,663.810645,-160.17627,-376.60957,-118.168945,36.760254,4.790039,2.0,428.178516,18.975586,-209.17793,-151.523438,-4.855957,45.681152,3.0,442.354395,-40.183594,-163.190039,-156.049805,9.42627,-162.729492
1721315251866666666,1.7213152518253704e+18,-1.0,29.91,-1.0,18.55,-1.0,19.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152518633e+18,0.0,602.195801,-158.836816,-387.548437,-129.836426,27.817383,150.227051,1.0,664.591992,-160.511133,-375.939844,-118.125,36.936035,4.899902,2.0,425.61123,18.640723,-211.968457,-151.21582,-7.44873,44.384766,3.0,442.242773,-42.639258,-163.859766,-156.687012,7.932129,-163.674316
1721315251900000000,1.7213152518743534e+18,-1.0,29.91,-1.0,17.42,-1.0,19.12,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152519e+18,0.0,602.195801,-159.17168,-387.436816,-130.078125,27.839355,150.117188,1.0,665.038477,-161.515723,-375.493359,-118.344727,36.958008,4.899902,2.0,422.374219,19.310449,-215.205469,-150.644531,-9.887695,43.901367,3.0,441.461426,-43.197363,-166.31543,-156.730957,6.04248,-164.003906
1721315251933333333,1.721315251923886e+18,-1.0,29.91,-1.0,17.6,-1.0,13.38,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152519331e+18,0.0,601.749316,-159.841406,-387.325195,-130.100098,27.751465,150.161133,1.0,664.703613,-161.404102,-375.270117,-118.322754,36.958008,4.899902,2.0,421.816113,21.766113,-216.768164,-149.743652,-10.766602,43.395996,3.0,442.800879,-41.411426,-167.32002,-156.181641,5.515137,-164.685059
1721315251966666666,1.721315251923886e+18,-1.0,29.91,-1.0,17.6,-1.0,13.38,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152519662e+18,0.0,601.860937,-159.618164,-387.325195,-130.056152,27.861328,150.161133,1.0,665.038477,-160.957617,-375.046875,-118.212891,37.023926,4.921875,2.0,420.923145,20.538281,-216.879785,-150.13916,-11.57959,42.714844,3.0,443.247363,-43.085742,-165.980566,-156.84082,5.317383,-165.476074
1721315252000000000,1.721315251968885e+18,-1.0,29.91,-1.0,17.79,-1.0,12.66,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152519992e+18,0.0,602.195801,-159.729785,-387.325195,-130.297852,28.081055,150.007324,1.0,665.484961,-160.845996,-375.493359,-118.388672,37.199707,4.724121,2.0,419.583691,19.645312,-217.995996,-150.556641,-12.546387,41.945801,3.0,442.466016,-44.536816,-166.761914,-157.565918,4.504395,-166.26709
1721315252033333333,1.721315252017436e+18,-1.0,29.91,-1.0,17.6,-1.0,9.18,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152520323e+18,0.0,601.972559,-159.841406,-387.213574,-130.473633,27.949219,149.963379,1.0,665.150098,-160.399512,-376.497949,-118.586426,37.023926,4.460449,2.0,419.025586,20.315039,-217.772754,-150.424805,-12.722168,41.85791,3.0,441.90791,-44.87168,-167.654883,-157.741699,4.064941,-166.508789
1721315252066666666,1.7213152520664392e+18,-1.0,29.91,-1.0,17.79,-1.0,2.47,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152520653998e+18,0.0,601.972559,-159.618164,-386.990332,-130.297852,27.883301,150.073242,1.0,664.815234,-159.283301,-376.60957,-118.322754,36.89209,4.482422,2.0,419.47207,21.319629,-217.437891,-150.117188,-12.458496,41.791992,3.0,442.242773,-44.201953,-167.766504,-157.456055,4.174805,-166.530762
1721315252100000000,1.7213152520664392e+18,-1.0,29.91,-1.0,17.79,-1.0,2.47,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152520985e+18,0.0,602.08418,-159.394922,-387.213574,-130.275879,27.949219,150.007324,1.0,664.815234,-159.060059,-376.832812,-118.322754,37.001953,4.460449,2.0,419.918555,20.42666,-217.103027,-150.46875,-12.194824,41.484375,3.0,442.466016,-44.648438,-167.878125,-157.631836,4.306641,-166.882324
1721315252133333333,1.721315252115974e+18,-1.0,29.91,-1.0,17.98,-1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152521315e+18,0.0,601.972559,-159.506543,-387.77168,-130.407715,27.971191,149.875488,1.0,664.926855,-158.948437,-377.61416,-118.45459,37.067871,4.284668,2.0,418.802344,19.42207,-217.661133,-150.88623,-12.612305,41.088867,3.0,441.238184,-45.541406,-169.217578,-158.24707,3.80127,-167.563477
1721315252166666666,1.721315252161e+18,-1.0,29.91,-1.0,17.6,-1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152521645998e+18,0.0,601.860937,-158.948437,-388.664648,-130.407715,27.861328,149.787598,1.0,665.150098,-158.390332,-377.279297,-118.388672,36.914062,4.306641,2.0,417.909375,19.980176,-217.772754,-150.842285,-12.788086,40.935059,3.0,440.233594,-45.094922,-169.664062,-158.269043,3.55957,-167.76123
1721315252200000000,1.7213152521979786e+18,-1.0,29.91,-1.0,17.98,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152521977e+18,0.0,601.526074,-157.943848,-389.89248,-130.253906,27.817383,149.743652,1.0,665.708203,-157.050879,-377.279297,-118.146973,36.958008,4.328613,2.0,418.132617,21.208008,-217.884375,-150.578613,-12.634277,40.605469,3.0,440.90332,-45.094922,-169.664062,-158.203125,3.625488,-167.980957
1721315252233333333,1.7213152521979786e+18,-1.0,29.91,-1.0,17.98,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152522308e+18,0.0,601.860937,-158.725195,-390.115723,-130.407715,27.883301,149.743652,1.0,666.043066,-157.1625,-377.949023,-118.278809,37.089844,4.240723,2.0,418.244238,19.756934,-217.772754,-151.12793,-12.678223,40.144043,3.0,440.90332,-46.434375,-170.668652,-158.796387,3.339844,-168.771973
1721315252266666666,1.721315252234528e+18,-1.0,29.91,-1.0,18.17,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152522637998e+18,0.0,601.860937,-159.283301,-390.450586,-130.561523,27.79541,149.655762,1.0,666.043066,-156.716016,-378.283887,-118.388672,37.089844,4.108887,2.0,416.569922,19.198828,-218.44248,-151.369629,-13.161621,40.12207,3.0,439.340625,-47.104102,-172.231348,-158.994141,2.329102,-168.881836
1721315252300000000,1.7213152522720328e+18,-1.0,29.91,-1.0,17.6,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152522969e+18,0.0,601.526074,-159.394922,-390.450586,-130.517578,27.641602,149.72168,1.0,665.819824,-155.711426,-378.283887,-118.190918,36.936035,4.174805,2.0,416.123437,19.645312,-218.554102,-151.237793,-13.07373,40.187988,3.0,439.89873,-46.322754,-172.231348,-158.598633,2.307129,-168.859863
1721315252333333333,1.721315252309136e+18,-1.0,29.91,-1.0,17.79,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72131525233e+18,0.0,601.637695,-157.608984,-390.785449,-130.187988,27.663574,149.699707,1.0,665.931445,-154.483594,-379.065234,-117.905273,36.97998,4.174805,2.0,416.793164,20.42666,-218.219238,-151.259766,-12.282715,40.407715,3.0,440.345215,-45.541406,-172.119727,-158.356934,2.39502,-168.947754
1721315252366666666,1.721315252345146e+18,-1.0,29.91,-1.0,17.98,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152523631002e+18,0.0,602.08418,-156.827637,-390.673828,-130.12207,27.79541,149.655762,1.0,666.266309,-155.041699,-378.953613,-118.015137,37.067871,4.152832,2.0,416.34668,18.975586,-218.219238,-151.962891,-12.150879,40.803223,3.0,440.121973,-46.322754,-172.231348,-158.686523,2.263184,-169.013672
1721315252400000000,1.7213152523821396e+18,-1.0,29.91,-1.0,16.85,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152523998e+18,0.0,601.637695,-156.716016,-390.673828,-130.187988,27.70752,149.589844,1.0,666.043066,-156.15791,-378.841992,-118.212891,36.89209,4.130859,2.0,416.458301,18.975586,-218.888965,-152.006836,-12.172852,41.220703,3.0,438.894141,-47.662207,-173.012695,-159.147949,1.801758,-168.640137
1721315252433333333,1.721315252415682e+18,-1.0,29.91,-1.0,16.48,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152524328998e+18,0.0,601.302832,-156.381152,-390.673828,-130.012207,27.663574,149.699707,1.0,665.596582,-156.269531,-377.279297,-117.883301,36.760254,4.438477,2.0,417.909375,20.42666,-217.884375,-151.45752,-11.447754,41.44043,3.0,439.117383,-46.434375,-172.677832,-158.686523,2.087402,-168.288574
1721315252466666666,1.7213152524516808e+18,-1.0,29.91,-1.0,16.67,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721315252466e+18,0.0,601.637695,-157.274121,-390.338965,-130.03418,27.729492,149.80957,1.0,665.931445,-157.050879,-375.828223,-117.839355,36.958008,4.658203,2.0,418.46748,19.310449,-217.437891,-151.699219,-11.293945,41.374512,3.0,440.010352,-46.434375,-172.45459,-158.642578,2.504883,-168.178711
1721315252500000000,1.721315252488689e+18,-1.0,29.91,-1.0,17.42,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721315252499e+18,0.0,601.972559,-158.948437,-390.115723,-130.253906,27.751465,149.853516,1.0,665.708203,-158.501953,-375.60498,-118.103027,36.936035,4.570312,2.0,417.909375,18.640723,-217.884375,-151.809082,-11.557617,41.286621,3.0,439.340625,-47.104102,-172.901074,-158.884277,2.351074,-168.09082
1721315252533333333,1.7213152525252058e+18,-1.0,29.91,-1.0,18.17,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152525320998e+18,0.0,602.307422,-159.618164,-389.780859,-130.297852,27.663574,149.941406,1.0,665.038477,-158.836816,-375.939844,-118.190918,36.760254,4.54834,2.0,417.35127,18.975586,-217.995996,-151.611328,-11.733398,41.242676,3.0,439.229004,-46.99248,-172.901074,-158.730469,2.39502,-167.849121
1721315252566666666,1.7213152525629402e+18,-1.0,29.91,-1.0,18.17,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152525652e+18,0.0,602.419043,-159.506543,-389.445996,-130.100098,27.663574,150.029297,1.0,664.703613,-158.055469,-376.051465,-117.993164,36.738281,4.570312,2.0,417.462891,19.756934,-217.995996,-151.391602,-11.66748,41.19873,3.0,439.89873,-45.764648,-172.677832,-158.269043,2.614746,-167.805176
1721315252600000000,1.7213152525991913e+18,-1.0,30.13,-1.0,21.85,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152525982e+18,0.0,602.530664,-159.17168,-388.77627,-130.187988,27.971191,149.919434,1.0,664.926855,-157.943848,-376.497949,-118.081055,36.936035,4.438477,2.0,417.686133,19.310449,-217.995996,-151.501465,-11.645508,41.176758,3.0,440.010352,-46.322754,-172.677832,-158.466797,2.702637,-168.09082
1721315252633333333,1.7213152525991913e+18,-1.0,30.13,-1.0,21.85,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152526313e+18,0.0,601.972559,-159.506543,-388.441406,-130.45166,27.949219,149.765625,1.0,665.150098,-158.278711,-376.944434,-118.344727,36.97998,4.262695,2.0,417.35127,18.863965,-218.219238,-151.677246,-11.865234,41.220703,3.0,439.117383,-47.662207,-173.124316,-159.016113,2.285156,-168.486328
