Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressesd,Pedal 6 Pressed,Pedal 7 Pressed,Computer Time
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383522590100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383542588000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383563591500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383583589900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383604643100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383625135900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383649171300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383670144400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383690138200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383711183300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383731312300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383752274900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383772325700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383792309600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383813317300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383837856200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383857856800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383878856300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383898703100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383919216700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383940217400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383960217000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383981217100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384006438500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384025771500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384046770300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384066771200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384087774400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384107781700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384128357600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384149418100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384169391400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384194358700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384214396600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384234909700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384255904500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384276379500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384296062900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384316589800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384337595500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384357593900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384382629800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384402670200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384423268000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384444254900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384464218900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384485219700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384505223400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384525732900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384546732700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384570590000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384591588400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384611595400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384632307900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384652338900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384673306800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384693306500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384714326300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384738390700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384759356400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384779356300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384800357300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384820873100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384840880200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384861878600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384881913800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384902886400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384927396300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384947432400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384968396100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199384988396900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385009471500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385030062200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385050067900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385070066800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385091066300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385116073900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385136129300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385157135800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385177135400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385197747000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385218338900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385238351700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385272337200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385279368200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385304374700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385324852900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385344853800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385365852500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385385856000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385405894800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385426503900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385447502000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385467500800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385492503200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385512511900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385534055300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385554066400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385574088700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385595066600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385615131400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385635706900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385660688000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385680742700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385701692300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385722301100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385742299200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385762866700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385782832300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385803905100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385824458600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385848911900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385868949500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385889919800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385909919500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385930561600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385951561600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385971561200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199385992561200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386012582700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386037095300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386057095600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386078094800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386099097000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386118617800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386139623600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386159657400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386180624800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386200622000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386225135600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386246169700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386266134600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386287134600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386307143100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386327723900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386348720600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386368720800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386393722000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386413694500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386434274400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386455273900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386475273900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386496274500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386516292100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386537022500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386557025100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386582021700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386602023200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386622542200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386643541300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386663543500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386684550100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386705612100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386725096800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386746098200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386770096100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386790643700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386811668900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386832170400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386852166300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386873188100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386893202700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386913173700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386933722700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386958739200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386978721300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199386999754500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387020373200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387040373200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387061338400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387081373500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387102341000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387126894700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387146894400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387167894000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387187923400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387208898100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387229408000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387249408400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387270409300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387290407700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387315418600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387335923400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387355921800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387375954900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387396958500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387416962100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387437472800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387458471600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387478470700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387503504300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387524054100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387544017500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387565019200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387585021500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387606026000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387626602200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387646636700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387667605600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387691621400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387712664200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387733206300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387753207000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387773210700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387794207800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387814244400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387834822100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387859823300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387879823600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387900857400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387921436900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387941396900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387962430500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199387982395600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388003433900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388023945500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388047943100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388068944700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388088945400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388109953600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388129909500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388150914500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388170949300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388191950400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388211774200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388236053300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388257023800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388277021000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388298054500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388318093300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388338573200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388359544800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388380551300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388400537300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388425066100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388445055800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388466053100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388486053700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388506747800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388527631200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388547630700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388568631000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388592632200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388613638000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388634147000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388654154200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388675147400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388696152100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388716151800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388736419600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388756387600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388781415100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388801386200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388822556400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388842576900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388863556700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388883556300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388904559000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388924724500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388944728000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388969723700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199388989734600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389010728900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389031320000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389051286500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389072286600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389092287600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389113300800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389133842600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389157876200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389178861400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389198846400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389219850000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389240397000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389260431100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389281399800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389301433600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389326020700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389345986800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389366987900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389387989700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389408023500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389428546300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389448512900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389469512100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389489517900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389514515900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389534424500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389555424900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389575424100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389596425800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389616436400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389637023400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389658052900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389678053000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389703019000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389723119000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389744118200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389764120100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389785117400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389805118100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389825546200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389846546800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389866546400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389891546700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389911551400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389932097700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389953066000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389973061500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199389993062400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390014069500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390034192400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390055224300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390079193700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390100200700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390120209200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390140747800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390161744800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390181744500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390202744300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390223263400
