OBS Stamps,PDS Time,Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 5 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressed,Pedal 6 Pressed,Pedal 7 Pressed
1721412742566666666,1.7214127425432113e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412742600000000,1.721412742592281e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412742633333333,1.721412742616924e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412742666666666,1.7214127426619917e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412742700000000,1.7214127426869916e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412742733333333,1.721412742710837e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412742766666666,1.7214127427597847e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412742800000000,1.7214127427848302e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412742833333333,1.7214127428295168e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412742866666666,1.7214127428545336e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412742900000000,1.7214127428785485e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412742933333333,1.721412742928423e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412742966666666,1.7214127429524155e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743000000000,1.7214127429975183e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743033333333,1.721412743022064e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743066666666,1.721412743047127e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743100000000,1.721412743096173e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743133333333,1.7214127431169618e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743166666666,1.7214127431659786e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743200000000,1.7214127431898614e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743233333333,1.7214127432147397e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743266666666,1.721412743259664e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743300000000,1.7214127432847357e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743333333333,1.7214127433087895e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743366666666,1.7214127433584678e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743400000000,1.7214127433824276e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743433333333,1.7214127434283295e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743466666666,1.7214127434523203e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743500000000,1.7214127434773143e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743533333333,1.721412743526074e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743566666666,1.7214127435510973e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743600000000,1.7214127435961203e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743633333333,1.7214127436199626e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743666666666,1.7214127436449564e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743700000000,1.7214127436939085e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743733333333,1.7214127437148114e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743766666666,1.7214127437637821e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743800000000,1.721412743787776e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743833333333,1.7214127438134392e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743866666666,1.7214127438614973e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743900000000,1.721412743882498e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743933333333,1.721412743931384e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412743966666666,1.7214127439563484e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744000000000,1.721412743980386e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744033333333,1.7214127440262065e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744066666666,1.7214127440502305e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744100000000,1.7214127440993134e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744133333333,1.7214127441240005e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744166666666,1.721412744148997e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744200000000,1.7214127441939914e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744233333333,1.7214127442177649e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744266666666,1.721412744242817e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744300000000,1.7214127442918126e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744333333333,1.72141274431293e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744366666666,1.7214127443614208e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744400000000,1.7214127443864294e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744433333333,1.7214127444104899e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744466666666,1.721412744460283e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744500000000,1.7214127444802074e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744533333333,1.7214127445290854e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744566666666,1.721412744554096e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744600000000,1.7214127445790973e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744633333333,1.7214127446237181e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744666666666,1.7214127446486874e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744700000000,1.7214127446977423e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744733333333,1.721412744722555e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744766666666,1.721412744746623e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744800000000,1.7214127447915566e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744833333333,1.7214127448163922e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744866666666,1.7214127448653373e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744900000000,1.7214127448904077e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744933333333,1.7214127449141012e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412744966666666,1.7214127449592276e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745000000000,1.7214127449842225e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745033333333,1.7214127450330706e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745066666666,1.7214127450580751e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745100000000,1.7214127450780608e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745133333333,1.7214127451280494e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745166666666,1.7214127451519892e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745200000000,1.7214127451770463e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745233333333,1.7214127452218112e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745266666666,1.7214127452468698e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745300000000,1.7214127452958118e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745333333333,1.7214127453196797e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745366666666,1.7214127453646584e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745400000000,1.7214127453896287e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745433333333,1.7214127454137613e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745466666666,1.7214127454634737e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745500000000,1.7214127454884938e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745533333333,1.7214127455331996e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745566666666,1.7214127455571474e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745600000000,1.7214127455821993e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745633333333,1.7214127456309463e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745666666666,1.7214127456558902e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745700000000,1.7214127456769825e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745733333333,1.7214127457251492e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745766666666,1.7214127457502126e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745800000000,1.7214127457992123e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745833333333,1.721412745820037e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745866666666,1.7214127458440532e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745900000000,1.721412745893034e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745933333333,1.7214127459178652e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412745966666666,1.7214127459428541e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746000000000,1.721412745987848e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746033333333,1.7214127460119603e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746066666666,1.7214127460615772e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746100000000,1.721412746085478e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746133333333,1.7214127461313958e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746166666666,1.7214127461553265e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746200000000,1.721412746180325e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746233333333,1.7214127462291679e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746266666666,1.7214127462541033e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746300000000,1.7214127462991406e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746333333333,1.721412746323813e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746366666666,1.7214127463478116e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746400000000,1.7214127463969088e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746433333333,1.721412746417957e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746466666666,1.7214127464426724e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746500000000,1.721412746491675e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746533333333,1.7214127465157228e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746566666666,1.721412746565498e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746600000000,1.721412746585445e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746633333333,1.7214127466105966e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746666666666,1.7214127466593244e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746700000000,1.7214127466843535e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746733333333,1.721412746729156e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746766666666,1.7214127467541427e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746800000000,1.7214127467781504e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746833333333,1.721412746826863e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746866666666,1.7214127468518684e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746900000000,1.721412746896868e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746933333333,1.7214127469217085e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412746966666666,1.721412746945663e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747000000000,1.7214127469956772e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747033333333,1.7214127470194304e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747066666666,1.7214127470645404e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747100000000,1.7214127470894776e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747133333333,1.7214127471135534e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747166666666,1.7214127471633213e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747200000000,1.72141274718334e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747233333333,1.7214127472330573e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747266666666,1.7214127472569871e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747300000000,1.7214127472820454e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747333333333,1.7214127473268475e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747366666666,1.7214127473512525e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747400000000,1.7214127473763164e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747433333333,1.7214127474249426e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747466666666,1.7214127474500052e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747500000000,1.721412747494999e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747533333333,1.7214127475190106e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747566666666,1.721412747543718e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747600000000,1.721412747592754e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747633333333,1.7214127476177674e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747666666666,1.7214127476624202e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747700000000,1.7214127476875205e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747733333333,1.721412747712542e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747766666666,1.7214127477612695e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747800000000,1.7214127477813317e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747833333333,1.7214127478311283e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747866666666,1.7214127478551053e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747900000000,1.7214127478801198e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747933333333,1.7214127479247818e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412747966666666,1.721412747949862e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412748000000000,1.7214127479988431e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412748033333333,1.7214127480229187e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412748066666666,1.7214127480479946e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412748100000000,1.7214127480929871e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412748133333333,1.7214127481180022e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412748166666666,1.7214127481666043e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412748200000000,1.7214127481916713e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412748233333333,1.7214127482156495e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
